word,freq
gansilyu,1
gansung,1
gantaaw,1
ganting,1
gantun,1
gantuung,1
gap-ak,1
gapang,1
gapin,1
gapugapu,1
gapuud,1
gara,1
garabu,1
garagara,1
garal,1
garamal,1
garan,1
garapa,1
garapinyira,1
garas,1
garbu,1
garnati,1
garu,1
garud,1
garus,1
gasgas,1
gatang,1
gataw,1
gatilyu,1
gatud,1
gatudgatud,1
gauy,1
gawal,1
gaway,1
gawaygaway,1
gawi,1
gayang,1
gayung,1
gayunggayung,1
giak,1
gidlak,1
gilakgilak,1
gilang,1
gilawgilaw,1
gilay,1
gilit,1
gil-it,1
gil-ud,1
gingging,1
ginhapun,1
ginit,1
ginlaw,1
gin-u,1
ginuk,1
giping,1
gipung,1
giring,1
gisa,1
gisadu,1
gisantis,1
gisigisi,1
gislang,1
gisnga,1
git,1
gitgit,1
giti,1
gitli,1
gitlib,1
giuk,1
giwanun,1
giwit,1
giyan,1
giyaw,1
gladiyula,1
graba,1
grabadu,1
gramatika,1
grana,1
granati,1
grandi,1
granstan,1
grapupunu,1
grasyada,1
grasyas,1
grid,1
grips,1
gripu,1
guang,1
gubaun,1
gubirnu,1
gubuk,1
gugma,1
gugmagugma,1
gugmahanun,1
guhitguhit,1
gukam,1
gukan,1
guknat,1
guku,1
guk-ung,1
gul-anan,1
gulangun,1
gulgul,1
gulhab,1
gulhu,1
gulub,1
gulubgulub,1
gulunggulung,1
gulwa,1
gumbul,1
gumikan,1
gumudgumud,1
gumunhap,1
gunat,1
gunga,1
gungis,1
guns,1
guntang,1
gunting,1
gunung,1
gupuk,1
gupun,1
gurami,1
gurayan,1
gurung,1
gurut,1
gus-ap,1
gusar,1
gusaw,1
gusbat,1
gusla,1
guslab,1
gusnik,1
gusud,1
gususu,1
gutad,1
gutadgutad,1
gutas,1
gutiba,1
gutling,1
gutlub,1
gutub,1
gut-ub,1
gutus,1
gutut,1
guud,1
guwing,1
guy-ang,1
guyuguyu,1
guyungguyung,1
gwanu,1
gwapitu,1
gwatsinanggu,1
gwayabanu,1
habaghab,1
habig,1
habilhabil,1
habitsuylas,1
habluk,1
habun,1
hadluk,1
haganhagan,1
hagbay,1
hagbaya,1
hagdanhagdan,1
hagilis,1
hagimit,1
hagis,1
hagmang,1
hagmangun,1
hagnaya,1
hagpa,1
hagpak,1
hagpik,1
hagpu,1
hagsak,1
haguk,1
hagunuy,1
hagupit,1
hagurila,1
hagus,1
hak-ab,1
hak-ang,1
hakbang,1
hakgum,1
haklap,1
haklup,1
hakmal,1
hakmut,1
hakughakug,1
halandumun,1
halangdun,1
halatagan,1
halawig,1
halay,1
halayan,1
halihali,1
haliphip,1
halithalit,1
halsi,1
haluan,1
halug,1
halum,1
halumhum,1
halus,1
halushus,1
haluthut,1
halwut,1
ham-ak,1
hamangpang,1
hambabalud,1
hambabayaw,1
hambaw,1
hambilhambil,1
hambin,1
hambubukag,1
hambugirit,1
hambuk,1
hamil,1
hamlag,1
hampang,1
hampid,1
hampul,1
hamuk,1
hamuyhamuy,1
hanab,1
hanay,1
handalamay,1
handay,1
handilitik,1
handum,1
handunguy,1
handuraw,1
hang,1
hangahang,1
hangak,1
hangay,1
hangbat,1
hanggap,1
hanggat,1
hanggaw,1
hanggup,1
hanggus,1
hanghang,1
hangus,1
hangut,1
hangwat,1
hanib,1
hanlag,1
hanlulukay,1
hantak,1
hantana,1
hantatalu,1
hantatamsi,1
hanum-u,1
hanunum-u,1
hanyag,1
hapa,1
hapathapat,1
hapaw,1
hapi,1
hapihapi,1
hapihip,1
hapithapit,1
haplas,1
hapluy,1
hapnig,1
hapulas,1
hara,1
harabharab,1
harabi,1
harag,1
haraw,1
hardwir,1
harihari,1
harining,1
haruyharuy,1
hasahasa,1
hasan,1
hasanghasang,1
hashas,1
haskan,1
haslag,1
hasluhaslu,1
hasta,1
hasu,1
hasug,1
haswa,1
hatak,1
hatawhataw,1
hati,1
hatsa,1
hatul,1
hawin,1
hawudhawud,1
hawulhawul,1
hawus,1
hawuy,1
hayabhayab,1
hay-ad,1
hayan,1
hayaw,1
haybulhaybul,1
hayhat,1
hayhay,1
haylu,1
hayung,1
haywis,1
hiay,1
hibag,1
hibuk,1
hibulhibul,1
hibun,1
hibung,1
hibus,1
hidhid,1
hidlaw,1
higup,1
higus,1
hihin,1
hikabhikab,1
hikaw,1
hiklad,1
hikluhiklu,1
hiknat,1
hiktin,1
hikuhiku,1
hikum,1
hikut,1
hikutar,1
hikuy,1
hilam,1
hilamun,1
hilam-us,1
hilap,1
hilbas,1
hilhil,1
hilibis,1
hilimasaw,1
hiluy,1
hilwas,1
himag,1
himalang,1
himalingka,1
himangud,1
himanhiman,1
himaraut,1
himaya,1
himba,1
himbay,1
himbayhimbay,1
himidya,1
himihimi,1
himil,1
himilhimil,1
himul,1
himulaut,1
himungsiyu,1
hinagtik,1
hinahin,1
hinam,1
hinamhinam,1
hinapuhap,1
hinas,1
hinashasan,1
hinaut,1
hinaw,1
hinayak,1
hinayhinay,1
hinda,1
hindang,1
hindian,1
hingag,1
hingahinga,1
hingak,1
hingalhingal,1
hingan,1
hingaphingap,1
hingari,1
hingawa,1
hinghapun,1
hinglit,1
hinglu,1
hingus,1
hinilakay,1
hiniral,1
hiniru,1
hinis,1
hiniti,1
hinlas,1
hinlawan,1
hintulhintul,1
hinu,1
hinugun,1
hinuklug,1
hinul,1
hinulsul,1
hinunua,1
hinuun,1
hinyu,1
hip,1
hipanhipan,1
hiphip,1
hipli,1
hipnu,1
hipun,1
hirada,1
hirag,1
hiraminta,1
hirbubuyna,1
hirdu,1
hiringga,1
hiringgilya,1
hiringgiru,1
hiringhiring,1
hirit,1
hirniya,1
hirsayans,1
hirushirus,1
hisa,1
hisang,1
hislung,1
hislut,1
hisukristu,1
hisusmaryusip,1
hiswitas,1
hitak,1
hital,1
hit-anran,1
hitudhitud,1
hiwa,1
hiya,1
hiyas,1
hiyudhiyud,1
hiyum,1
hiyung,1
hmm,1
hmp,1
hubadhubad,1
hubas,1
hubaw,1
hubhub,1
hubit,1
hublag,1
hubughubug,1
hubuhubu,1
hubun,1
hubuy,1
hubya,1
hubyas,1
hudas,1
hudhud,1
hudir,1
hudiya,1
hudlat,1
hudnu,1
hugadu,1
hugadur,1
hugalbung,1
hugalbut,1
hugangkul,1
hugawhugaw,1
hugay,1
hugita,1
hugkal,1
hugkat,1
hugmad,1
hugna,1
hugnahugna,1
hugpa,1
hugpit,1
hugpuy,1
hugsaw,1
hugunghugung,1
hugup,1
huguyhuguy,1
hugyaw,1
hugyun,1
huhu,1
hukab,1
hukabhukab,1
hukad,1
hukahuk,1
hukal,1
hukas,1
hukaw,1
hukbalahap,1
hukdung,1
hukihuk,1
huklub,1
hukmanan,1
hukuhuku,1
hukut,1
hukyaw,1
hulab,1
hulahula,1
hulahup,1
hulak,1
hulam,1
hulangyud,1
hulas,1
hulat,1
hulay,1
hulaya,1
hulba,1
hulbad,1
hulbaw,1
hulbu,1
hulbut,1
huld-apir,1
huldir,1
hulhug,1
hulhul,1
huli,1
hulihud,1
hulikab,1
huling,1
hulip,1
hulmigas,1
hult,1
hulud,1
hulunghulung,1
hulungihung,1
hulup,1
hulut,1
hulyu,1
humablus,1
humad,1
humanhuman,1
humayhumay,1
humba,1
humbingay,1
humbingil,1
humbis,1
humil,1
humpay,1
humpid,1
humrum,1
humuk,1
humul,1
humulhumul,1
hun,1
hunad,1
hunda,1
hundunghundung,1
hungaw,1
hunggal,1
hunghung,1
hungkag,1
hungkung,1
hunguy,1
hunhun,1
hunit,1
hunlak,1
hunlus,1
hunsuyhunsuy,1
hunub,1
hunung,1
hupak,1
hup-ak,1
hupas,1
hupaw,1
huphup,1
huping,1
hupit,1
hupu,1
hupukhupuk,1
huput,1
hupuy,1
hupya,1
hupyak,1
hurabhurab,1
huradu,1
huramintadu,1
huramintu,1
hurar,1
hurat,1
huraw,1
hurawhuraw,1
huriki,1
hurimhurim,1
hurisdiksiyun,1
hurnada,1
hurung,1
hurus,1
hus,1
husgr,1
hushus,1
husin,1
husla,1
huslu,1
huslut,1
huswa,1
hut,1
hutak,1
hutba,1
hutbaw,1
hutil,1
hutinani,1
hutukhutuk,1
hut-ung,1
hututay,1
hutuy,1
huung,1
huut,1
huwa,1
huwad,1
huwag,1
huwap,1
huwasu,1
huy-ab,1
huyad,1
huyatid,1
huybis,1
huyu,1
huyuhuy,1
huyung,1
huyup,1
huyut,1
hwisyu,1
ibakwisyun,1
ibang,1
ibanghilista,1
ibapurada,1
ibid,1
ibingan,1
ibit,1
ibug,1
ibug-ibug,1
ibyuk,1
idag,1
idar-idar,1
id-id,1
idintipikasiyun,1
idipisyu,1
idisyun,1
iditing,1
iditur,1
idituryal,1
idiyuluhiya,1
idru,1
idruhina,1
idruidru,1
idukadur,1
idukasya,1
idukasyon,1
idyukisyun,1
igad,1
igaiga,1
igang,1
igbitir,1
igdal,1
ig-ig,1
igik,1
igip,1
igking,1
igmat,1
ignu,1
ignudul,1
igput,1
igput-igput,1
igtam,1
igurut,1
igwad-igwad,1
iha,1
ihadu,1
ihap,1
ihayup,1
ihikutibu,1
ihim,1
ihimplu,1
ihiptu,1
ihirsitu,1
ihud-ihud,1
ihuy,1
ii,1
ik,1
ikat,1
ikibali,1
ikipahi,1
ikipu,1
ikis,1
ikit-ikit,1
iklas,1
iklisyastiku,1
iks,1
iksaminadur,1
iksaminisyun,1
iksibit,1
iksilinti,1
iksilsiyur,1
iksima,1
iksit,1
ikskursiyun,1
ikspan,1
ikspirtu,1
iksplurasiyun,1
iksplusibu,1
ikspris,1
ikspurtadur,1
ikspus,1
ikspusisiyun,1
iksri,1
ikstiriyur,1
ikud,1
ikud-ikud,1
ikunumika,1
ikut,1
ikwadur,1
ikyas,1
ilab,1
ilag,1
ilap,1
ilaya,1
ilbu,1
ilibitur,1
ilidyibul,1
ilig,1
iligal,1
iliganti,1
ilihan,1
ilik,1
iliksiyun,1
iliktrik,1
iliktrisidad,1
iliktrisyan,1
iliktruniku,1
iliktur,1
ilikturada,1
iliktural,1
ilimintari,1
ilimintu,1
ilin-ilin,1
ilitirit,1
iltur,1
ilukanu,1
iluku,1
ilukus,1
ilung,1
ilun-ilun,1
ilustradu,1
ilut,1
imahin,1
imbahadur,1
imbalsamar,1
imbasyun,1
imbaw,1
imbistigadur,1
imbistigar,1
imbistigasyun,1
imbitar,1
imbis,1
imbukar,1
imburnal,1
imbyirnu,1
imirdyinsi,1
imitasiyun,1
imnu,1
impaki,1
impanada,1
impantiriya,1
impiksiyun,1
impiratris,1
impirdibli,1
impirmariya,1
impirnu,1
impiryu,1
impisar,1
implimintar,1
impluwinsiya,1
imprisaryu,1
impurmasiyun,1
impurmal,1
impurtansiya,1
impurtasiyun,1
impurtid,1
imsi,1
imulsiyun,1
imut-imut,1
in,1
inagurar,1
inanay,1
inaw,1
indak,1
indangan,1
indig,1
indikasiyun,1
indimunyadu,1
indipindinsiya,1
indipindinti,1
indipindiyinti,1
indipirinti,1
indiriktaminti,1
indispir,1
indiya,1
indiyu,1
indulhinsiya,1
indung,1
indunu,1
indur,1
industriya,1
indyiksiyun,1
indyuy,1
ingat,1
inggasti,1
inggratu,1
inggrisu,1
inggwintu,1
ingit,1
ingkahi,1
ingkantu,1
ingkarga,1
ingkargadu,1
ingkarids,1
ingkasu,1
ingkib,1
inglatira,1
ingli,1
inglis,1
in-grandi,1
in-gridiyinti,1
inhilir,1
inhiniriya,1
inhinyiru,1
ini,1
inima,1
ining,1
iniru,1
inklinar,1
inkyubitur,1
inlards,1
inpurmir,1
inruk,1
inrul,1
insayid,1
insayklupidya,1
insigniya,1
insik,1
insika,1
insiktu,1
insinsaryu,1
insistr,1
inspiktur,1
inspirar,1
instalar,1
institiyut,1
institusyun,1
instruksiyun,1
instul,1
insumada,1
insumniya,1
intabladu,1
intilhinti,1
intilihinti,1
intirbinir,1
intirbintur,1
intirbiyu,1
intirmidiya,1
intirmidiyu,1
intirn,1
intirnal,1
intirpriti,1
intrada,1
intranti,1
intri,1
intriga,1
intrigar,1
intrimitir,1
intrisali,1
intrudys,1
intrunisar,1
intsards,1
intus,1
inuduru,1
inuinu,1
inut-inut,1
inyam,1
ipidimya,1
ipikasint,1
ipiktar,1
ipiktu,1
ipil,1
ipiliptiku,1
ipis,1
ipistula,1
iprun,1
ipukritu,1
ipus,1
ipus-ipus,1
iputika,1
irad,1
irag,1
iraid,1
iras,1
iray,1
irbras,1
irgutina,1
irid,1
iridar,1
iring,1
irinsiya,1
iris,1
irispunsabli,1
iritar,1
irkun,1
irkundisyun,1
irmana,1
irmat,1
irmil,1
irmitanyu,1
irpat,1
irpun,1
irpurt,1
iruk,1
isda,1
isina,1
ising-ising,1
iskabitsi,1
iskala,1
iskalar,1
iskalarsyip,1
iskalipsi,1
iskalira,1
iskalitur,1
iskandalu,1
iskapadur,1
iskaparati,1
iskapaturya,1
iskarp,1
iskats,1
iskay,1
iskidyul,1
iskinita,1
iskrab,1
iskrabul,1
iskram,1
iskrats,1
iskriba,1
iskribanu,1
iskribinti,1
iskrimintr,1
iskrip,1
iskrituryu,1
iskuhir,1
iskulsuplayis,1
iskultur,1
iskupidur,1
iskupita,1
iskuriya,1
iskursiyun,1
iskusya,1
iskutinyu,1
iskutir,1
iskuwala,1
isla,1
islaks,1
islang,1
islaw,1
islayis,1
isliblis,1
islindir,1
isluput,1
ismagling,1
ismaglir,1
ismagul,1
ismart,1
ismarti,1
ismilir,1
ismiril,1
isnatsir,1
isnikir,1
isnu,1
ispanis,1
ispaniyul,1
ispansbat,1
ispanta,1
ispanya,1
ispanyulis,1
isparing,1
ispasyu,1
ispatlayit,1
ispid,1
ispiritista,1
ispiritu,1
ispirma,1
ispisyalista,1
ispiya,1
ispri,1
ispringpild,1
ispuksib,1
ispuku,1
ispungha,1
ispunghadu,1
ispurtskar,1
ispusa,1
ispusu,1
isputing,1
ispuwil,1
israylitas,1
istablisar,1
istadista,1
istadiyum,1
istak-ap,1
istaking,1
istampita,1
istampr,1
istan,1
istandar,1
istandarti,1
istapa,1
istarim,1
istartir,1
istatistika,1
istatuwa,1
istayil,1
istaylis,1
istibidur,1
istikir,1
istilitu,1
istilmit,1
istima,1
istimit,1
istinugrapir,1
istip,1
istip-in,1
istiplir,1
istiril,1
istirilayis,1
istits,1
istituskup,1
istityu,1
istr,1
istranghiru,1
istri,1
istribilyu,1
istribu,1
istriktu,1
istrilya,1
istrilyita,1
istrimlayin,1
istritsabul,1
istru,1
istrubiri,1
istruk,1
istrungkadur,1
istrungkar,1
istrupa,1
istub,1
istudiyanti,1
istukada,1
istuki,1
istula,1
istumagu,1
istupidu,1
isul,1
iswim,1
iswis,1
itad-itad,1
itay,1
itiiti,1
itikita,1
itip,1
itir,1
itirinaryu,1
itsar,1
itsay,1
itsus,1
itu,1
itum,1
it-un,1
itung,1
itus,1
itus-itus,1
itut,1
ituy,1
ituy-ituy,1
iwa,1
iwang-iwang,1
iway,1
iwigik,1
iwit,1
iyak,1
iyak-iyak,1
iyut,1
kaag,1
kaangkaang,1
kaat,1
kaba,1
kabad,1
kabag,1
kabahung,1
kabakaba,1
kabal,1
kabalungga,1
kabalyiriya,1
kabalyu,1
kabang,1
kab-ang,1
kabarit,1
kabasi,1
kabatkabat,1
kab-ay,1
kabayu,1
kabiba,1
kabibat,1
kabibit,1
kabig,1
kabikab,1
kabil,1
kabilaw,1
kabildu,1
kabilinggan,1
kabiliti,1
kabilusu,1
kabilya,1
kabin,1
kabinit,1
kabisa,1
kabisada,1
kabisadu,1
kabisdak,1
kabisira,1
kabli,1
kabligrama,1
kabling,1
kablit,1
kabra,1
kabud,1
kabuduk,1
kabugaw,1
kabulay,1
kabunghan,1
kaburata,1
kabut,1
kab-ut,1
kabya,1
kabyara,1
kada,1
kadading,1
kadaiya,1
kadal-ug,1
kadastral,1
kadina,1
kading,1
kaditi,1
kadlas,1
kadlit,1
kadlum,1
kadtu,1
kadyung,1
kadyus,1
kagabkab,1
kagalkal,1
kagang,1
kag-ang,1
kagar,1
kagards,1
kagaskas,1
kagat,1
kagaw,1
kagawad,1
kagaykay,1
kagayka,1
kagibuhi,1
kagid,1
kagiit,1
kagiki,1
kagilkil,1
kaging,1
kagingking,1
kagis,1
kagiskis,1
kagit,1
kagitkit,1
kagkag,1
kagmu,1
kagubkub,1
kagud,1
kagulangan,1
kaguliyang,1
kagulkul,1
kagumkum,1
kagung,1
kagungkung,1
kagunkagun,1
kagupa,1
kagus,1
kaguskus,1
kagut,1
kagutkut,1
kaha,1
kaham,1
kahamkaham,1
kahas,1
kahig,1
kahir,1
kahista,1
kahita,1
kahug,1
kahuyung,1
kaing,1
kainti,1
kak,1
kakas,1
kakaw,1
kakha,1
kaktil,1
kaktus,1
kal,1
kalaba,1
kalabasa,1
kalabat,1
kalabaw,1
kalabira,1
kalabkab,1
kalabus,1
kaladangan,1
kaladkad,1
kaladu,1
kalag,1
kalagkag,1
kalagu,1
kalaha,1
kalahati,1
kalamantigi,1
kalamay,1
kalamayu,1
kalamidad,1
kalamuhuy,1
kalamunggay,1
kalan,1
kalandatay,1
kalandrakas,1
kal-ang,1
kalangkalang,1
kalapati,1
kalasikas,1
kalaskalas,1
kalaskas,1
kalatkat,1
kalatsutsi,1
kalaw,1
kalawan,1
kalawat,1
kalaw-it,1
kalay,1
kalayu,1
kalbu,1
kaldira,1
kaldirita,1
kaldiru,1
kaldirin,1
kaldiyu,1
kaldu,1
kalgas,1
kali,1
kalibkib,1
kalidad,1
kalidadis,1
kalihay,1
kalihim,1
kalimbagas,1
kalimpus,1
kalimutaw,1
kalindaryu,1
kalingkaling,1
kalingkit,1
kalinyas,1
kalipay,1
kalipikar,1
kalipikasiyun,1
kalipir,1
kalipsu,1
kaliring,1
kaliru,1
kalisa,1
kaliskis,1
kalitang,1
kalkag,1
kalkal,1
kalma,1
kalsitin,1
kalsu,1
kaltik,1
kalub,1
kalubay,1
kalubid,1
kalubkub,1
kalug,1
kalugti,1
kalugungkugung,1
kaluha,1
kalukhu,1
kalumpang,1
kalumpit,1
kalung,1
kalungkung,1
kalupu,1
kalus,1
kalut,1
kalutkut,1
kaluykuy,1
kalyi,1
kalyu,1
kalyus,1
kama,1
kamadutsay,1
kamagung,1
kamalu,1
kamandag,1
kamandir,1
kamaniru,1
kamansi,1
kamansili,1
kamarin,1
kamarun,1
kamaruti,1
kamas,1
kamatis,1
kam-aw,1
kamay,1
kamba,1
kambang,1
kambantuli,1
kambas,1
kambat,1
kambaya,1
kambiyada,1
kambiyu,1
kambiyulu,1
kami,1
kamig,1
kamil,1
kamintang,1
kamira,1
kamisa,1
kamisin,1
kamisula,1
kamisun,1
kamkam,1
kamla,1
kamlut,1
kampamintu,1
kampanilya,1
kampanti,1
kampanya,1
kampat,1
kampilan,1
kamping,1
kampiyun,1
kampu,1
kampur,1
kampus,1
kamras,1
kamray,1
kamrut,1
kamug,1
way,1
kamukamu,1
kamuning,1
kamuti,1
kamwa,1
kamya,1
kana,1
kanaas,1
kanaka,1
kanap,1
kanastru,1
kanat,1
kanawkanaw,1
kanayun,1
kanbas,1
kandadu,1
kandaktur,1
kandidata,1
kandidatu,1
kandidit,1
kandil,1
kandila,1
kandilabra,1
kandilarya,1
kandiliru,1
kandungga,1
kandus,1
kanduwali,1
kang,1
kanga,1
kang-a,1
kangga,1
kanggaru,1
kanggrina,1
kangkang,1
kangkarut,1
kanghu,1
kangu,1
kanhi,1
kaniadtu,1
kanilun,1
kaningag,1
kanit,1
kankan,1
kanlat,1
kansa,1
kansil,1
kansiling,1
kansir,1
kansiyun,1
kanta,1
kantidad,1
kantil,1
kantin,1
kantina,1
kantu,1
kantur,1
kanukay,1
kanunay,1
kanunisar,1
kanus-a,1
kanuus,1
kanyahay,1
kanyamasu,1
kanyutu,1
kapa,1
kapagkapag,1
kapakapa,1
kapalaw,1
kapayas,1
kapdrap,1
kapikapi,1
kapin,1
kapir,1
kapistuwa,1
kapitan,1
kapitulu,1
kaplag,1
kapul,1
kapun,1
kapus,1
karabansus,1
karabaw,1
karakara,1
karaktir,1
karakul,1
karal,1
karamba,1
karampag,1
karapkarap,1
karaskaras,1
karatil,1
karatula,1
karaygan,1
karbalyas,1
karbayin,1
karburadur,1
kardaba,1
kardinal,1
karga,1
kargu,1
kari,1
karidad,1
karikatura,1
karina,1
karindiriya,1
karingking,1
karinyusa,1
karira,1
karir,1
karista,1
karita,1
karlang,1
karmilitus,1
karniru,1
karpintiru,1
karpit,1
karsada,1
karsil,1
karsunsilyu,1
kartabun,1
kartil,1
kartira,1
kartiru,1
kartiyu,1
kartulina,1
karun,1
karunsing,1
karusa,1
karwahi,1
karyada,1
kas,1
kasag,1
kasapuygu,1
kasaw,1
kasbu,1
kasili,1
kasilik,1
kasilyas,1
kasirula,1
kaskaru,1
kasku,1
kaskug,1
kaspa,1
kaspag,1
kasta,1
kastigu,1
kastus,1
kasu,1
kasulya,1
kasuy,1
kaswal,1
katab,1
katabuk,1
katadkatad,1
katag,1
katakata,1
katalug,1
katambak,1
katang,1
kataru,1
katikatihun,1
katibu,1
katidral,1
katids,1
katiguriya,1
katikat,1
katikati,1
katikismu,1
katikista,1
katimpa,1
katin,1
kating,1
katipa,1
katipan,1
katitir,1
katkat,1
katmun,1
katsa,1
katsaw,1
katsila,1
katsuri,1
katud,1
katuka,1
katukatu,1
katulkatul,1
katulika,1
katuliku,1
katulisismu,1
kat-un,1
katursa,1
katursi,1
katyubung,1
kaub,1
kawa,1
kawakawa,1
kawali,1
kawankawan,1
kawayan,1
kawbuy,1
kawhat,1
kawhit,1
kawil,1
kawit,1
kawpi,1
kawsa,1
kawu,1
kawunsil,1
kawuntid,1
kaw-uy,1
kay-a,1
kayali,1
kayang,1
kayas,1
kayat,1
kaybuy,1
kayda,1
kayha,1
kayhun,1
kaykay,1
kaymitu,1
kayril,1
kayuang,1
kayud,1
kayukayu,1
kayunda,1
kayung,1
kayut,1
kiba,1
kibhang,1
kibidu,1
kibkib,1
kibra,1
kidangkidang,1
kidhat,1
kidlap,1
kidnap,1
kigi,1
kigkig,1
kignat,1
kigwa,1
kiha,1
kihar,1
kihud,1
kihul,1
kik,1
kikhi,1
kiki,1
kikilu,1
kikim,1
kilab,1
kilaba,1
kilala,1
kilati,1
kilaw,1
kilawan,1
kilay,1
kiligkilig,1
kilikiti,1
kilim,1
kilipay,1
kilis,1
kilkig,1
kilug,1
kilumitru,1
kilumkilum,1
kilya,1
kimakima,1
kimay,1
kimba,1
kimbid,1
kimikimi,1
kimika,1
kimiku,1
kimist,1
kimpi,1
kimu,1
kimud,1
kimug,1
kimukimu,1
kimun,1
kimuna,1
kimut,1
kinahangan,1
kinahanglan,1
kindaykinday,1
kindir,1
kindwit,1
king,1
kingas,1
kingat,1
kingking,1
kingpus,1
kingsan,1
kinhas,1
kini,1
kinina,1
kinkin,1
kinlaw,1
kinsi,1
kintab,1
kintal,1
kintid,1
kintsay,1
kintuplits,1
kinul,1
kipditsins,1
kipi,1
kipikipi,1
kiput,1
kirat,1
kirawkiraw,1
kirig,1
kirigkirig,1
kiritkirit,1
kirkir,1
kirubinis,1
kirut,1
kisakit,1
kisami,1
kisap,1
kisapkisap,1
kisas,1
kisaykisay,1
kisibaya,1
kisira,1
kisiyu,1
kiskis,1
kislabu,1
kislap,1
kismi,1
kisu,1
kisul,1
kisum,1
kitakita,1
kitaipuni,1
kitib,1
kitid,1
kitikut,1
kitkit,1
kitsap,1
kitung,1
kituy,1
kiug,1
kiwa,1
kiwakiw,1
kiwat,1
kiwaw,1
kiwi,1
kiwiskiwis,1
kiya,1
kiyas,1
kiyaw,1
kiyud,1
kiyudkiyud,1
kiyus,1
kiyut,1
klab,1
klabu,1
klag-ap,1
klam,1
klap,1
klara,1
klarinit,1
klas,1
klasika,1
klasipikar,1
klim,1
klip,1
kliping,1
klirikal,1
klirk,1
klitsi,1
kliyintila,1
klum,1
klusnik,1
klus-upin,1
krak,1
krakir,1
krang,1
krayula,1
kridu,1
krim,1
krima,1
krimin,1
krin,1
krip,1
kris,1
kristal,1
kristiyanu,1
kristiyanus,1
kristu,1
kritikal,1
kritiku,1
kriyadu,1
krudu,1
krukidnul,1
krumyu,1
krunir,1
krusada,1
krusing,1
krusipihu,1
krusipiksiyun,1
kuadhutur,1
kubay,1
kubiku,1
kubil,1
kubing,1
kubli,1
kubransa,1
kubrikama,1
kubu,1
kubus,1
kubyirta,1
kubyirtus,1
kud,1
kudakiris,1
kudlis,1
kudyapa,1
kudyapi,1
kugang,1
kugangkugang,1
kugaw,1
kughad,1
kughal,1
kughay,1
kugiut,1
kugmat,1
kugmu,1
kugtung,1
kugun,1
kugus,1
kuhir,1
kuhu,1
kukiri,1
kulabting,1
kulaburitur,1
kulabutan,1
kulabyaw,1
kulag,1
kulakdup,1
kulaknit,1
kulampisaw,1
kulampit,1
kulamus,1
kulandir,1
kulangu,1
kulangut,1
kulapkulap,1
kul-ap,1
kulapiti,1
kulapu,1
kulaput,1
kulasisi,1
kulat,1
kulating,1
kulatiral,1
kulat-ug,1
kulaykulay,1
kuldun,1
kulgirl,1
kuligi,1
kulihiyala,1
kulihiyu,1
kuliik,1
kulikug,1
kulikutkut,1
kuliling,1
kulilisi,1
kulima,1
kuling,1
kulipa,1
kulipas,1
kulipat,1
kuliplawir,1
kulir,1
kulisaw,1
kulisiyum,1
kulismaut,1
kulistirul,1
kulisuk,1
kulit,1
kulitug,1
kuliut,1
kulkug,1
kultura,1
kuludkulud,1
kulugkug,1
kulukud,1
kulukus,1
kulukuy,1
kulumbabit,1
kulumna,1
kulumnista,1
kulunya,1
kuluriti,1
kulus,1
kuluskulus,1
kulyar,1
kumakuma,1
kumandansiya,1
kumandanti,1
kumaw,1
kumbal,1
kumbansiru,1
kumbat,1
kumbi,1
kumbiksiyun,1
kumbini,1
kumbininsiya,1
kumbinsi,1
kumbinsidu,1
kumbintu,1
kumbinyinti,1
kumbinyu,1
kumbirsiyun,1
kumbirtibli,1
kumbirtibul,1
kumbis,1
kumbukasiyun,1
kumbuy,1
kumida,1
kumidur,1
kumiks,1
kumilik,1
kumintang,1
kumintarista,1
kumintaryu,1
kumintitur,1
kumirsiyal,1
kumita,1
kumiti,1
kumitir,1
kumpabli,1
kumpad,1
kumpang,1
kumpanyiru,1
kumpara,1
kumpayut,1
kumpi,1
kumpidinsiyal,1
kumpirinsiya,1
kumpiskar,1
kumpisur,1
kumpitinsiya,1
kumpitis,1
kumplianyu,1
kumplikadu,1
kumplikar,1
kumplikasiyun,1
kumplin,1
kumplitu,1
kumpra,1
kumprumisu,1
kumprumitir,1
kumpruntar,1
kumpuni,1
kumpurtabli,1
kumpusir,1
kumpusisyun,1
kumuda,1
kumudkumud,1
kumulga,1
kumunal,1
kumunikasiyun,1
kumunismu,1
kumunwilt,1
kumunyun,1
kuna,1
kunat,1
kundas,1
kundim,1
kundinsada,1
kunduktur,1
kundul,1
kundum,1
kungking,1
kungkista,1
kungkiyang,1
kungrigasiyun,1
kungrisu,1
kunhud,1
kuniksyun,1
kuniktar,1
kuniktid,1
kuninit,1
kunis,1
kuniskunis,1
kunklusyun,1
kunkritu,1
kunkun,1
kunsabu,1
kunsad,1
kunsagrasiyun,1
kunsihal,1
kunsihu,1
kunsilba,1
kunsilyu,1
kunsintar,1
kunsirbatib,1
kunsirbaturyu,1
kunsisiyun,1
kunsiyirtu,1
kunstabularya,1
kunstabularyu,1
kunstitusyun,1
kunsul,1
kunsulta,1
kunsurti,1
kuntadur,1
kuntidyus,1
kuntimpuraryu,1
kuntindir,1
kuntininti,1
kuntintu,1
kuntis,1
kuntraktur,1
kuntraryu,1
kuntrasinyas,1
kuntrata,1
kuntringkanti,1
kuntrular,1
kunukunu,1
